Employe_Id	Boisson_Id	Date
C70945	27	21/11/2022
F82217	27	09/11/2022
F16023	23	25/11/2022
V28351	21	13/11/2022
I09813	3	11/11/2022
A70424	12	03/11/2022
U18378	20	08/11/2022
Y48318	28	20/11/2022
C00234	27	03/11/2022
I09813	19	25/11/2022
D78946	29	22/11/2022
O00253	23	11/11/2022
D78946	19	27/11/2022
C70945	28	10/11/2022
O18047	2	25/11/2022
R97867	25	28/11/2022
W48418	26	16/11/2022
V28351	25	25/11/2022
Z34962	18	19/11/2022
B46727	20	02/11/2022
L47328	37	06/11/2022
L97294	18	19/11/2022
Y48318	3	12/11/2022
U48940	11	20/11/2022
Y96988	15	26/11/2022
L97294	6	28/11/2022
D78946	21	02/11/2022
Y45556	21	20/11/2022
V02493	34	17/11/2022
L47328	31	20/11/2022
R97867	20	17/11/2022
Q17124	2	23/11/2022
K78882	43	05/11/2022
U61799	18	01/11/2022
B16336	37	29/11/2022
R97867	28	26/11/2022
B77851	37	23/11/2022
I46489	23	27/11/2022
Z34962	28	02/11/2022
R97867	34	28/11/2022
S92802	3	20/11/2022
F47721	26	18/11/2022
K78882	28	11/11/2022
C70945	27	25/11/2022
Z86263	15	26/11/2022
S92802	23	01/11/2022
M66769	3	12/11/2022
M12306	28	22/11/2022
N22929	23	06/11/2022
N22929	41	20/11/2022
L91848	42	27/11/2022
V02493	29	24/11/2022
U18378	19	19/11/2022
Z60347	20	18/11/2022
J28942	23	09/11/2022
H48167	28	15/11/2022
N32257	24	18/11/2022
K35006	0	23/11/2022
R19192	3	26/11/2022
I46489	14	17/11/2022
L95633	29	07/11/2022
F47721	24	21/11/2022
G95624	28	07/11/2022
F82217	18	14/11/2022
B77851	3	03/11/2022
M12306	1	13/11/2022
N61159	0	02/11/2022
Z34962	25	25/11/2022
F33683	6	24/11/2022
H59833	13	25/11/2022
V02493	26	14/11/2022
Z27737	23	17/11/2022
G22804	23	08/11/2022
F93292	33	18/11/2022
H59833	6	28/11/2022
Y47307	23	27/11/2022
Z27737	20	14/11/2022
I56295	24	29/11/2022
G22804	38	06/11/2022
D78946	28	18/11/2022
Z91269	6	23/11/2022
M12306	27	12/11/2022
W84980	28	07/11/2022
B77851	19	18/11/2022
F33683	24	06/11/2022
Z86263	28	19/11/2022
K24786	19	06/11/2022
U18378	3	11/11/2022
Z86263	29	28/11/2022
P35224	26	19/11/2022
Z34962	24	20/11/2022
Z34962	9	10/11/2022
A70424	35	04/11/2022
V69700	19	27/11/2022
F82217	3	21/11/2022
W48418	24	26/11/2022
Y45556	20	28/11/2022
Q86815	21	09/11/2022
Q86815	23	02/11/2022
F69733	20	02/11/2022
L95633	27	08/11/2022
H05458	36	17/11/2022
L47328	1	20/11/2022
Z60347	31	21/11/2022
K24786	40	28/11/2022
L47328	29	09/11/2022
V90078	17	16/11/2022
H48167	27	19/11/2022
L47328	29	12/11/2022
A70424	23	28/11/2022
U48940	9	17/11/2022
Z60347	20	23/11/2022
N28315	33	21/11/2022
B16336	36	07/11/2022
L95633	39	07/11/2022
I56295	7	15/11/2022
M12306	2	07/11/2022
Z91269	38	14/11/2022
R19192	12	03/11/2022
O85368	20	23/11/2022
Y75396	3	15/11/2022
Z86263	26	27/11/2022
B46727	25	20/11/2022
B16336	29	24/11/2022
Z34962	39	28/11/2022
F93292	20	09/11/2022
J67582	39	06/11/2022
Z27737	10	11/11/2022
W48418	15	20/11/2022
F47721	20	19/11/2022
W84980	36	27/11/2022
F82217	12	10/11/2022
W84980	17	12/11/2022
N80181	2	09/11/2022
O18047	3	21/11/2022
F16023	19	09/11/2022
U61799	19	24/11/2022
Z27737	0	12/11/2022
H59833	19	18/11/2022
E45872	22	26/11/2022
E45872	28	24/11/2022
E80025	23	19/11/2022
O00253	16	23/11/2022
N22929	38	25/11/2022
Z27737	27	03/11/2022
K24786	27	16/11/2022
N32257	17	23/11/2022
B46727	24	29/11/2022
U61799	23	15/11/2022
F93292	3	11/11/2022
F50762	12	05/11/2022
N61159	29	13/11/2022
E80025	24	07/11/2022
B16336	29	23/11/2022
L47328	34	24/11/2022
F33683	25	22/11/2022
B46727	28	24/11/2022
Q86815	34	08/11/2022
S92802	14	23/11/2022
I56295	26	05/11/2022
F50762	27	10/11/2022
K78882	38	23/11/2022
B77851	22	22/11/2022
F50762	20	05/11/2022
U48940	40	04/11/2022
I46489	11	10/11/2022
V28351	0	12/11/2022
Z27737	25	18/11/2022
U61799	18	20/11/2022
N28315	29	02/11/2022
F33683	0	01/11/2022
U48940	25	11/11/2022
N61159	23	16/11/2022
D78946	28	21/11/2022
U18378	29	20/11/2022
F16023	16	13/11/2022
E80025	18	02/11/2022
O85368	24	23/11/2022
Z27737	29	09/11/2022
I46489	36	08/11/2022
K78882	17	21/11/2022
Q48675	24	09/11/2022
K78882	29	08/11/2022
O00253	1	15/11/2022
R19192	24	24/11/2022
N22929	42	20/11/2022
K24786	37	13/11/2022
F93292	26	15/11/2022
U18378	12	07/11/2022
W84980	3	09/11/2022
G65344	25	25/11/2022
H05458	15	26/11/2022
R19192	20	07/11/2022
D78946	29	12/11/2022
B77851	21	12/11/2022
G82993	19	05/11/2022
Y45556	33	18/11/2022
J67582	2	19/11/2022
L95633	11	11/11/2022
H05458	22	17/11/2022
Y96988	28	11/11/2022
U48940	3	02/11/2022
Y48318	3	23/11/2022
F16023	20	15/11/2022
O00253	3	24/11/2022
O18047	17	01/11/2022
L47328	12	03/11/2022
Y47307	24	09/11/2022
B46727	19	20/11/2022
L91848	42	22/11/2022
Z91269	34	03/11/2022
M12306	3	03/11/2022
F93292	28	27/11/2022
Q86815	28	13/11/2022
N32257	28	24/11/2022
G82993	20	05/11/2022
U48940	0	13/11/2022
Q48675	20	06/11/2022
L47328	7	18/11/2022
O18047	0	25/11/2022
F93292	37	13/11/2022
U48940	43	04/11/2022
Y96988	20	11/11/2022
Z34962	19	11/11/2022
Z91269	25	13/11/2022
N32257	11	02/11/2022
Z34962	0	25/11/2022
G65344	23	03/11/2022
Y96988	3	14/11/2022
V90078	17	14/11/2022
K35006	20	26/11/2022
Y75396	27	04/11/2022
Q86815	29	12/11/2022
Z60347	18	02/11/2022
S92802	0	16/11/2022
L97294	25	23/11/2022
H48167	43	24/11/2022
N61159	18	21/11/2022
Z53323	18	21/11/2022
I29058	36	21/11/2022
U48940	3	19/11/2022
U18378	39	03/11/2022
E45872	29	25/11/2022
F69733	35	19/11/2022
Y48318	18	27/11/2022
W48418	29	05/11/2022
Y45556	2	26/11/2022
G82993	20	03/11/2022
H48167	24	15/11/2022
H05458	0	15/11/2022
F50762	28	08/11/2022
N80181	20	19/11/2022
V84299	0	06/11/2022
B46727	3	12/11/2022
Z53323	0	07/11/2022
O85368	32	15/11/2022
L91848	18	17/11/2022
W84980	28	10/11/2022
U48940	27	22/11/2022
K24786	22	08/11/2022
G95624	25	27/11/2022
W84980	16	05/11/2022
D78946	32	19/11/2022
Q86815	21	09/11/2022
F69733	35	27/11/2022
G95624	27	04/11/2022
G65344	22	23/11/2022
E80025	18	12/11/2022
Z60347	23	14/11/2022
Z27737	8	11/11/2022
I29058	28	07/11/2022
V69700	29	02/11/2022
M66769	6	23/11/2022
O85368	37	13/11/2022
G82993	0	25/11/2022
Z60347	38	04/11/2022
N28315	28	29/11/2022
C70945	24	04/11/2022
I09813	26	18/11/2022
I56295	21	18/11/2022
F69733	25	20/11/2022
N32257	23	07/11/2022
C70945	25	11/11/2022
A70424	38	11/11/2022
B46727	1	23/11/2022
N61159	24	02/11/2022
J67582	23	16/11/2022
N28315	18	03/11/2022
Y75396	21	21/11/2022
F33683	28	27/11/2022
I46489	25	26/11/2022
N28315	7	16/11/2022
C70945	20	15/11/2022
R19192	9	06/11/2022
V28351	29	22/11/2022
M12306	35	07/11/2022
I09813	22	17/11/2022
O00253	33	11/11/2022
H59833	37	22/11/2022
V84299	27	08/11/2022
I09813	34	25/11/2022
M12306	23	08/11/2022
Y47307	29	01/11/2022
F33683	28	25/11/2022
N80181	0	21/11/2022
I46489	2	14/11/2022
Z53323	0	09/11/2022
H05458	24	24/11/2022
G22804	14	12/11/2022
Y48318	0	04/11/2022
Y75396	36	12/11/2022
G65344	19	29/11/2022
L47328	20	23/11/2022
Y45556	24	16/11/2022
N61159	29	24/11/2022
Y96988	10	06/11/2022
U18378	6	10/11/2022
G65344	24	26/11/2022
S92802	24	05/11/2022
Q48675	19	02/11/2022
O85368	20	17/11/2022
H05458	29	15/11/2022
I09813	26	05/11/2022
B46727	23	10/11/2022
Z27737	23	09/11/2022
G22804	27	05/11/2022
Z86263	34	02/11/2022
Z34962	34	13/11/2022
Z86263	28	15/11/2022
F93292	25	20/11/2022
J28942	27	29/11/2022
F82217	14	28/11/2022
U18378	39	27/11/2022
Z53323	36	05/11/2022
S92802	15	27/11/2022
Q86815	7	23/11/2022
V28351	20	06/11/2022
W84980	1	28/11/2022
O85368	30	13/11/2022
P35224	25	05/11/2022
Y45556	27	08/11/2022
O85368	23	12/11/2022
Z86263	23	17/11/2022
E80025	38	22/11/2022
G22804	33	05/11/2022
J67582	9	05/11/2022
N28315	22	19/11/2022
Q17124	11	14/11/2022
E80025	20	24/11/2022
K35006	24	03/11/2022
F50762	28	24/11/2022
V84299	17	23/11/2022
H48167	28	07/11/2022
D78946	38	14/11/2022
U18378	20	15/11/2022
V69700	37	28/11/2022
N80181	21	24/11/2022
U61799	35	29/11/2022
I29058	2	14/11/2022
K35006	21	29/11/2022
S92802	28	27/11/2022
P35224	20	06/11/2022
V28351	18	02/11/2022
A70424	10	09/11/2022
F47721	29	17/11/2022
N22929	29	11/11/2022
Q17124	23	28/11/2022
D78946	29	06/11/2022
W48418	22	10/11/2022
W48418	0	22/11/2022
N32257	3	21/11/2022
Q17124	2	20/11/2022
F93292	14	26/11/2022
Y48318	34	13/11/2022
K78882	38	07/11/2022
Q86815	23	12/11/2022
Q48675	29	09/11/2022
F69733	3	23/11/2022
Q86815	8	28/11/2022
H05458	7	10/11/2022
N32257	22	12/11/2022
G95624	24	04/11/2022
Q86815	29	12/11/2022
Y45556	7	17/11/2022
Y48318	6	27/11/2022
Z34962	2	18/11/2022
Q17124	29	23/11/2022
I29058	24	19/11/2022
F93292	23	15/11/2022
F33683	11	15/11/2022
N80181	28	14/11/2022
R19192	6	09/11/2022
F50762	23	11/11/2022
Z91269	21	18/11/2022
C70945	19	09/11/2022
N28315	0	21/11/2022
M12306	36	28/11/2022
M66769	12	27/11/2022
R97867	19	09/11/2022
N28315	27	20/11/2022
Z34962	35	04/11/2022
Q48675	29	25/11/2022
Y48318	24	24/11/2022
H48167	3	19/11/2022
G65344	26	21/11/2022
G82993	22	29/11/2022
Y47307	27	20/11/2022
H48167	33	19/11/2022
L47328	10	08/11/2022
Z60347	28	19/11/2022
Y96988	40	09/11/2022
C00234	33	17/11/2022
K24786	19	05/11/2022
Z53323	19	04/11/2022
M66769	2	25/11/2022
H05458	24	27/11/2022
G22804	32	24/11/2022
M66769	8	21/11/2022
V02493	0	09/11/2022
I56295	28	25/11/2022
H05458	21	22/11/2022
H05458	23	02/11/2022
M12306	28	05/11/2022
I29058	9	20/11/2022
G95624	6	13/11/2022
Z27737	25	16/11/2022
Y96988	0	16/11/2022
F69733	25	23/11/2022
L91848	20	28/11/2022
N61159	27	17/11/2022
F82217	0	17/11/2022
Y48318	23	12/11/2022
L97294	28	15/11/2022
J67582	19	18/11/2022
K35006	21	14/11/2022
N32257	28	21/11/2022
E80025	3	28/11/2022
J67582	17	05/11/2022
Y48318	11	22/11/2022
W84980	20	26/11/2022
V02493	34	22/11/2022
N61159	23	01/11/2022
Y48318	18	26/11/2022
Y45556	18	21/11/2022
Y48318	26	13/11/2022
Q17124	26	11/11/2022
Z91269	29	22/11/2022
V90078	21	14/11/2022
F69733	20	03/11/2022
V28351	23	29/11/2022
J28942	28	11/11/2022
V84299	37	04/11/2022
J28942	20	07/11/2022
K24786	0	01/11/2022
F93292	3	16/11/2022
L47328	15	19/11/2022
N32257	23	25/11/2022
Z34962	23	15/11/2022
N61159	43	23/11/2022
W84980	29	20/11/2022
N32257	18	16/11/2022
Z27737	23	19/11/2022
A70424	1	06/11/2022
B16336	3	28/11/2022
O18047	10	11/11/2022
V69700	19	28/11/2022
Y96988	29	06/11/2022
F82217	31	16/11/2022
B46727	9	18/11/2022
U61799	24	16/11/2022
V90078	27	10/11/2022
G95624	0	08/11/2022
Y45556	23	25/11/2022
V69700	20	23/11/2022
B77851	3	28/11/2022
J28942	6	07/11/2022
C00234	23	14/11/2022
Z53323	1	11/11/2022
R19192	23	13/11/2022
H48167	36	27/11/2022
H59833	20	23/11/2022
H48167	32	24/11/2022
V02493	20	08/11/2022
H48167	19	08/11/2022
F50762	23	08/11/2022
O85368	23	15/11/2022
L47328	38	29/11/2022
H59833	37	11/11/2022
F33683	3	09/11/2022
Z27737	19	12/11/2022
F82217	23	19/11/2022
O00253	19	28/11/2022
K35006	27	05/11/2022
Z60347	36	22/11/2022
V69700	22	28/11/2022
V28351	29	06/11/2022
R19192	0	17/11/2022
F50762	22	02/11/2022
F16023	20	05/11/2022
K24786	24	08/11/2022
G65344	35	12/11/2022
J67582	29	16/11/2022
Y96988	2	11/11/2022
K78882	22	27/11/2022
H48167	25	11/11/2022
V02493	25	27/11/2022
Y48318	37	12/11/2022
V28351	18	11/11/2022
E80025	34	27/11/2022
N80181	21	10/11/2022
L97294	18	05/11/2022
K24786	12	14/11/2022
Z91269	27	23/11/2022
H05458	19	18/11/2022
B16336	22	26/11/2022
K78882	28	22/11/2022
V28351	28	29/11/2022
Z27737	28	19/11/2022
H59833	20	11/11/2022
Y96988	20	24/11/2022
D78946	21	05/11/2022
S92802	3	07/11/2022
I29058	28	09/11/2022
Q86815	18	29/11/2022
Y45556	11	19/11/2022
B16336	3	22/11/2022
Y48318	29	16/11/2022
A70424	23	20/11/2022
S92802	28	29/11/2022
Q48675	20	01/11/2022
I56295	37	02/11/2022
B16336	24	15/11/2022
Z86263	40	27/11/2022
Q86815	24	22/11/2022
S92802	27	24/11/2022
J28942	22	07/11/2022
A70424	23	05/11/2022
L95633	29	08/11/2022
Q48675	29	11/11/2022
Z60347	28	08/11/2022
H05458	0	12/11/2022
F16023	15	23/11/2022
Y96988	29	03/11/2022
Z91269	24	13/11/2022
V90078	29	05/11/2022
N32257	39	27/11/2022
E80025	27	03/11/2022
V90078	14	24/11/2022
N22929	9	12/11/2022
Y96988	21	12/11/2022
K24786	29	28/11/2022
B46727	38	21/11/2022
Z60347	10	19/11/2022
E45872	6	24/11/2022
Y75396	28	27/11/2022
R19192	25	04/11/2022
B77851	21	20/11/2022
V90078	0	27/11/2022
F82217	21	26/11/2022
Q48675	11	03/11/2022
L97294	9	04/11/2022
O00253	28	15/11/2022
G82993	12	21/11/2022
Z34962	32	10/11/2022
R97867	16	15/11/2022
R19192	25	28/11/2022
Y45556	6	07/11/2022
Z53323	19	20/11/2022
F33683	40	13/11/2022
G82993	28	27/11/2022
C70945	22	07/11/2022
G22804	22	03/11/2022
L95633	28	04/11/2022
E80025	3	16/11/2022
H05458	39	23/11/2022
D78946	36	11/11/2022
E80025	15	16/11/2022
V84299	20	20/11/2022
F50762	42	10/11/2022
K35006	18	18/11/2022
K24786	23	07/11/2022
H59833	39	29/11/2022
L95633	36	07/11/2022
H59833	34	16/11/2022
Z91269	23	28/11/2022
I29058	34	15/11/2022
N32257	24	29/11/2022
F93292	20	23/11/2022
I56295	20	26/11/2022
F16023	22	21/11/2022
E45872	29	18/11/2022
B77851	24	08/11/2022
O00253	39	06/11/2022
E80025	2	17/11/2022
G22804	31	26/11/2022
K35006	32	29/11/2022
C70945	33	14/11/2022
Z91269	25	09/11/2022
C00234	25	02/11/2022
Z91269	28	23/11/2022
K24786	38	06/11/2022
Y48318	29	11/11/2022
V02493	20	22/11/2022
E80025	35	05/11/2022
Q17124	8	02/11/2022
I56295	10	04/11/2022
P35224	29	23/11/2022
Z86263	25	09/11/2022
Y96988	20	05/11/2022
I09813	6	15/11/2022
O00253	0	06/11/2022
M66769	12	27/11/2022
Y45556	19	16/11/2022
Z86263	7	18/11/2022
I09813	3	11/11/2022
N61159	22	25/11/2022
F33683	19	23/11/2022
Z27737	20	11/11/2022
R19192	20	07/11/2022
C70945	28	17/11/2022
R19192	28	29/11/2022
H59833	25	17/11/2022
F33683	24	15/11/2022
Y48318	27	14/11/2022
C00234	23	08/11/2022
Z27737	24	28/11/2022
G82993	39	12/11/2022
F16023	18	07/11/2022
Q17124	18	01/11/2022
I56295	33	09/11/2022
U48940	39	19/11/2022
R97867	1	03/11/2022
L95633	22	17/11/2022
Q86815	29	11/11/2022
Z60347	20	17/11/2022
B46727	20	10/11/2022
F47721	29	15/11/2022
K78882	34	06/11/2022
W48418	27	14/11/2022
F50762	37	18/11/2022
G65344	25	05/11/2022
B46727	36	09/11/2022
V69700	1	07/11/2022
D78946	23	02/11/2022
Q48675	20	08/11/2022
G95624	6	21/11/2022
C70945	0	13/11/2022
U61799	19	13/11/2022
N32257	36	13/11/2022
J67582	27	16/11/2022
Z53323	0	22/11/2022
L95633	39	25/11/2022
I09813	1	04/11/2022
G95624	34	23/11/2022
U61799	23	20/11/2022
B46727	18	18/11/2022
Q17124	23	16/11/2022
V84299	19	15/11/2022
K78882	24	28/11/2022
H59833	1	18/11/2022
Z91269	7	05/11/2022
F50762	2	03/11/2022
V28351	3	04/11/2022
V69700	28	13/11/2022
D78946	38	28/11/2022
F69733	20	25/11/2022
L91848	23	28/11/2022
O85368	0	08/11/2022
F47721	17	01/11/2022
W84980	29	02/11/2022
L97294	10	16/11/2022
L47328	32	02/11/2022
U18378	27	25/11/2022
O00253	7	05/11/2022
L95633	2	22/11/2022
J67582	27	10/11/2022
Y75396	3	15/11/2022
Y45556	39	10/11/2022
L97294	31	29/11/2022
N28315	36	26/11/2022
F69733	3	29/11/2022
Y45556	29	21/11/2022
Z34962	22	27/11/2022
F93292	36	29/11/2022
L97294	25	23/11/2022
O85368	28	03/11/2022
Z53323	25	25/11/2022
H59833	2	04/11/2022
E45872	26	03/11/2022
I09813	3	19/11/2022
I46489	11	21/11/2022
I56295	20	18/11/2022
I46489	29	21/11/2022
Q86815	23	25/11/2022
L97294	17	16/11/2022
G95624	28	19/11/2022
I56295	20	24/11/2022
P35224	39	06/11/2022
J28942	20	16/11/2022
U18378	28	10/11/2022
F69733	35	09/11/2022
L91848	33	21/11/2022
F47721	8	14/11/2022
G22804	2	19/11/2022
F50762	28	21/11/2022
Z27737	15	09/11/2022
N32257	29	19/11/2022
J67582	28	03/11/2022
I29058	22	09/11/2022
E45872	21	05/11/2022
Q86815	9	21/11/2022
O18047	28	18/11/2022
E45872	29	12/11/2022
F93292	16	24/11/2022
B46727	23	22/11/2022
A70424	20	10/11/2022
F50762	3	07/11/2022
O00253	20	17/11/2022
H48167	9	27/11/2022
L91848	28	29/11/2022
K78882	26	04/11/2022
N80181	25	27/11/2022
Z53323	28	14/11/2022
Z91269	0	10/11/2022
L95633	3	03/11/2022
Y96988	0	01/11/2022
Z27737	28	27/11/2022
R97867	29	01/11/2022
Z53323	25	12/11/2022
O18047	24	09/11/2022
F82217	28	11/11/2022
H48167	27	09/11/2022
F33683	12	25/11/2022
Z27737	30	21/11/2022
V90078	28	19/11/2022
Y96988	3	05/11/2022
O18047	10	03/11/2022
Y48318	7	03/11/2022
S92802	23	23/11/2022
Z53323	37	19/11/2022
F69733	21	08/11/2022
P35224	20	16/11/2022
V28351	1	23/11/2022
G22804	24	03/11/2022
D78946	29	17/11/2022
H59833	26	15/11/2022
F33683	7	27/11/2022
Q17124	23	11/11/2022
L47328	19	19/11/2022
C00234	20	03/11/2022
N22929	28	16/11/2022
K35006	29	13/11/2022
B46727	28	20/11/2022
F69733	28	29/11/2022
F47721	20	24/11/2022
V69700	3	29/11/2022
H59833	3	17/11/2022
G22804	28	21/11/2022
I29058	25	16/11/2022
O18047	12	29/11/2022
H59833	25	13/11/2022
D78946	25	02/11/2022
C00234	23	08/11/2022
W84980	38	08/11/2022
L95633	25	25/11/2022
O18047	25	19/11/2022
F33683	3	19/11/2022
B77851	8	17/11/2022
I56295	26	16/11/2022
K24786	35	12/11/2022
Q86815	23	21/11/2022
G82993	26	04/11/2022
F50762	23	20/11/2022
R19192	6	06/11/2022
W84980	25	28/11/2022
O85368	23	22/11/2022
G65344	18	22/11/2022
O18047	17	05/11/2022
E80025	23	25/11/2022
L47328	29	27/11/2022
G95624	27	22/11/2022
Z86263	27	17/11/2022
Q17124	29	10/11/2022
N22929	23	14/11/2022
U61799	19	27/11/2022
Y75396	19	01/11/2022
P35224	19	15/11/2022
V69700	36	17/11/2022
O85368	29	25/11/2022
O85368	34	24/11/2022
L95633	41	19/11/2022
Y48318	27	01/11/2022
G65344	12	21/11/2022
Q86815	23	02/11/2022
E80025	2	14/11/2022
L91848	38	05/11/2022
V69700	20	19/11/2022
N22929	32	15/11/2022
Z34962	27	10/11/2022
V69700	0	01/11/2022
Z91269	14	10/11/2022
W84980	28	28/11/2022
Z53323	29	09/11/2022
A70424	38	14/11/2022
Y96988	22	18/11/2022
G95624	30	27/11/2022
L97294	30	13/11/2022
F50762	34	05/11/2022
M66769	22	09/11/2022
Y45556	35	27/11/2022
Y45556	23	28/11/2022
H59833	16	18/11/2022
V84299	22	07/11/2022
O18047	20	12/11/2022
L97294	34	28/11/2022
P35224	23	27/11/2022
O85368	22	16/11/2022
N22929	28	09/11/2022
U61799	18	07/11/2022
Z34962	25	27/11/2022
Z86263	20	29/11/2022
H05458	8	24/11/2022
Z86263	23	09/11/2022
J28942	3	15/11/2022
V28351	14	01/11/2022
E45872	29	12/11/2022
U48940	3	12/11/2022
H48167	43	10/11/2022
Q48675	24	09/11/2022
H05458	1	15/11/2022
V28351	10	23/11/2022
J28942	43	11/11/2022
S92802	20	15/11/2022
H48167	23	11/11/2022
Q86815	22	26/11/2022
F93292	39	21/11/2022
O85368	19	02/11/2022
Y48318	36	28/11/2022
F33683	0	15/11/2022
N22929	28	28/11/2022
L47328	28	01/11/2022
Z27737	19	29/11/2022
H59833	26	20/11/2022
U61799	3	06/11/2022
O00253	9	29/11/2022
U61799	3	10/11/2022
I09813	18	19/11/2022
H48167	24	19/11/2022
N32257	37	18/11/2022
K35006	28	13/11/2022
H59833	9	29/11/2022
Q86815	26	22/11/2022
G82993	24	28/11/2022
O18047	20	29/11/2022
K78882	24	02/11/2022
W48418	28	04/11/2022
U18378	29	11/11/2022
W84980	12	17/11/2022
Z34962	20	18/11/2022
Q86815	7	12/11/2022
K24786	24	09/11/2022
Y96988	27	11/11/2022
Z60347	9	09/11/2022
R19192	29	26/11/2022
L95633	22	03/11/2022
I46489	33	28/11/2022
R97867	21	13/11/2022
G22804	6	16/11/2022
F16023	20	29/11/2022
V69700	3	21/11/2022
L97294	31	27/11/2022
Y47307	20	14/11/2022
V69700	43	05/11/2022
Y45556	29	24/11/2022
F33683	37	08/11/2022
V84299	37	22/11/2022
J28942	29	09/11/2022
Y48318	17	10/11/2022
I46489	32	27/11/2022
Z86263	29	17/11/2022
D78946	38	06/11/2022
H05458	29	25/11/2022
N61159	21	15/11/2022
Y75396	18	05/11/2022
F50762	29	07/11/2022
N28315	18	27/11/2022
V84299	36	22/11/2022
N32257	12	27/11/2022
Z91269	28	20/11/2022
Y96988	20	21/11/2022
N28315	28	15/11/2022
A70424	21	12/11/2022
N28315	3	29/11/2022
A70424	20	09/11/2022
U48940	3	07/11/2022
C70945	27	27/11/2022
E80025	28	20/11/2022
V28351	27	24/11/2022
V69700	24	17/11/2022
Z27737	42	05/11/2022
C00234	19	16/11/2022
S92802	24	03/11/2022
F69733	38	09/11/2022
F69733	27	26/11/2022
L91848	28	14/11/2022
Z86263	1	08/11/2022
F16023	42	29/11/2022
F16023	0	06/11/2022
V69700	28	29/11/2022
M66769	24	26/11/2022
E45872	28	21/11/2022
L91848	28	10/11/2022
F69733	0	05/11/2022
N28315	9	12/11/2022
Q17124	21	03/11/2022
O00253	0	14/11/2022
D78946	27	07/11/2022
Z91269	23	29/11/2022
C70945	14	07/11/2022
M66769	29	16/11/2022
Z60347	19	24/11/2022
Q86815	30	08/11/2022
I29058	22	11/11/2022
F93292	19	11/11/2022
M12306	22	15/11/2022
K78882	28	03/11/2022
C70945	26	28/11/2022
N80181	22	18/11/2022
Z34962	43	12/11/2022
V90078	12	14/11/2022
B77851	35	17/11/2022
F82217	9	19/11/2022
Y47307	23	18/11/2022
R19192	28	14/11/2022
B16336	18	28/11/2022
Q86815	0	07/11/2022
U61799	18	08/11/2022
N80181	2	09/11/2022
N32257	35	27/11/2022
Y75396	24	22/11/2022
P35224	18	21/11/2022
L95633	20	15/11/2022
E45872	21	28/11/2022
J67582	28	10/11/2022
Q86815	28	21/11/2022
N28315	22	04/11/2022
O00253	28	08/11/2022
L91848	23	13/11/2022
L91848	24	24/11/2022
V28351	21	26/11/2022
Q48675	29	07/11/2022
Y47307	9	21/11/2022
F16023	20	13/11/2022
H59833	24	15/11/2022
V84299	0	27/11/2022
V28351	20	07/11/2022
E80025	23	14/11/2022
R19192	10	23/11/2022
K24786	27	21/11/2022
Z91269	43	03/11/2022
I09813	20	04/11/2022
N32257	27	20/11/2022
I46489	32	14/11/2022
Z91269	28	22/11/2022
V84299	38	03/11/2022
Z53323	16	07/11/2022
G82993	23	01/11/2022
Z86263	29	03/11/2022
O85368	16	03/11/2022
J28942	28	20/11/2022
P35224	29	17/11/2022
G22804	23	26/11/2022
Y45556	3	01/11/2022
K78882	28	07/11/2022
N32257	30	02/11/2022
F82217	18	06/11/2022
O18047	25	18/11/2022
N28315	18	27/11/2022
E80025	22	08/11/2022
F47721	28	11/11/2022
H48167	11	18/11/2022
L95633	28	21/11/2022
U18378	25	11/11/2022
O85368	25	11/11/2022
V69700	38	11/11/2022
K35006	0	26/11/2022
E45872	1	15/11/2022
K35006	23	14/11/2022
F47721	0	26/11/2022
C00234	18	15/11/2022
U48940	19	15/11/2022
U18378	20	25/11/2022
I09813	20	28/11/2022
U61799	20	28/11/2022
C00234	27	13/11/2022
C70945	40	13/11/2022
U18378	19	13/11/2022
L95633	18	04/11/2022
U61799	29	29/11/2022
L97294	26	27/11/2022
F50762	26	26/11/2022
R97867	43	21/11/2022
U48940	28	04/11/2022
E45872	28	27/11/2022
O18047	39	28/11/2022
L91848	0	29/11/2022
G82993	11	06/11/2022
N61159	22	15/11/2022
Z60347	29	07/11/2022
N32257	3	24/11/2022
C00234	2	14/11/2022
P35224	28	06/11/2022
D78946	29	14/11/2022
S92802	21	20/11/2022
M66769	21	16/11/2022
H05458	10	29/11/2022
U48940	35	13/11/2022
I29058	19	04/11/2022
I46489	19	12/11/2022
V84299	25	01/11/2022
F93292	27	15/11/2022
J28942	23	11/11/2022
W84980	19	22/11/2022
N22929	18	20/11/2022
L47328	38	18/11/2022
V28351	3	13/11/2022
Q17124	14	12/11/2022
U18378	29	29/11/2022
N32257	29	16/11/2022
E80025	0	18/11/2022
G22804	29	29/11/2022
H48167	28	01/11/2022
F93292	19	14/11/2022
Q86815	31	02/11/2022
C70945	26	10/11/2022
F82217	19	23/11/2022
J28942	23	15/11/2022
Q86815	33	01/11/2022
G95624	10	04/11/2022
Q48675	2	13/11/2022
R19192	15	12/11/2022
L97294	28	05/11/2022
O18047	36	15/11/2022
U18378	18	07/11/2022
F33683	11	19/11/2022
H05458	35	01/11/2022
J67582	21	18/11/2022
M12306	26	12/11/2022
C00234	28	26/11/2022
L91848	3	20/11/2022
F82217	22	22/11/2022
J67582	26	06/11/2022
J28942	23	25/11/2022
H48167	9	10/11/2022
Z91269	21	26/11/2022
F16023	3	20/11/2022
G22804	28	08/11/2022
C70945	23	09/11/2022
